Date,Time,aCaT,aCeT,eCaT,eCeT
17/01/2011,7:07:19,435,437,686,683
17/01/2011,7:17:19,457,434,685,689
17/01/2011,7:27:19,447,433,655,667
17/01/2011,7:37:19,454,435,659,688
17/01/2011,7:47:19,433,449,662,688
17/01/2011,7:57:19,464,428,680,669
17/01/2011,8:07:19,425,443,685,666
17/01/2011,8:17:19,457,469,667,682
17/01/2011,8:27:19,432,447,664,689
17/01/2011,8:37:19,423,434,659,668
17/01/2011,8:47:19,439,442,669,672
17/01/2011,8:57:19,440,468,689,665
17/01/2011,9:07:19,385,408,639,642
17/01/2011,9:17:19,400,409,644,636
17/01/2011,9:27:19,412,392,646,641
17/01/2011,9:37:19,410,402,633,647
17/01/2011,9:47:19,407,403,633,635
17/01/2011,9:57:19,410,416,641,658
17/01/2011,10:07:19,393,406,654,658
17/01/2011,10:17:19,414,391,653,644
17/01/2011,10:27:19,407,396,632,632
17/01/2011,10:37:19,390,399,641,632
17/01/2011,10:47:19,398,406,637,637
17/01/2011,10:57:19,405,396,642,644
17/01/2011,11:07:19,390,387,640,650
17/01/2011,11:17:19,414,414,637,632
17/01/2011,11:27:19,402,415,640,639
17/01/2011,11:37:19,400,410,653,642
17/01/2011,11:47:19,413,402,652,654
17/01/2011,11:57:19,386,412,650,659
17/01/2011,12:07:19,397,390,641,631
17/01/2011,12:17:19,407,403,649,646
17/01/2011,12:27:19,408,412,640,643
17/01/2011,12:37:19,402,414,634,658
17/01/2011,12:47:19,387,410,647,632
17/01/2011,12:57:19,389,390,652,637
17/01/2011,13:07:19,408,388,642,639
17/01/2011,13:17:19,389,395,643,642
17/01/2011,13:27:19,412,388,645,633
17/01/2011,13:37:19,412,399,635,643
17/01/2011,13:47:19,406,406,646,644
17/01/2011,13:57:19,393,399,645,655
17/01/2011,14:07:19,391,388,635,647
17/01/2011,14:17:19,408,385,656,631
17/01/2011,14:27:19,415,411,639,654
17/01/2011,14:37:19,384,411,632,651
17/01/2011,14:47:19,426,461,688,674
17/01/2011,14:57:19,461,445,680,667
17/01/2011,15:07:19,432,458,679,679
17/01/2011,15:17:19,442,457,666,683
17/01/2011,15:27:19,433,463,675,680
17/01/2011,15:37:19,437,456,686,689
17/01/2011,15:47:19,435,467,659,667
17/01/2011,15:57:19,425,470,664,670
17/01/2011,16:07:19,441,444,668,673
17/01/2011,16:17:19,443,465,677,675
17/01/2011,16:27:19,431,446,678,661
17/01/2011,16:37:19,461,439,691,681
17/01/2011,16:47:19,423,436,672,678
17/01/2011,16:57:19,457,451,683,666
17/01/2011,17:07:19,434,470,687,669
17/01/2011,17:17:19,390,403,641,646
17/01/2011,17:27:19,388,402,654,648
17/01/2011,17:37:19,385,401,650,637
17/01/2011,17:47:19,391,410,633,660
17/01/2011,17:57:19,392,390,654,660
18/01/2011,7:07:19,412,401,655,634
18/01/2011,7:17:19,390,419,651,639
18/01/2011,7:27:19,397,393,640,631
18/01/2011,7:37:19,409,386,639,640
18/01/2011,7:47:19,390,387,646,650
18/01/2011,7:57:19,390,405,649,645
18/01/2011,8:07:19,406,411,649,633
18/01/2011,8:17:19,383,417,638,635
18/01/2011,8:27:19,382,388,636,657
18/01/2011,8:37:19,394,413,631,659
18/01/2011,8:47:19,385,389,639,654
18/01/2011,8:57:19,405,389,653,652
18/01/2011,9:07:19,414,405,656,637
18/01/2011,9:17:19,394,399,654,647
18/01/2011,9:27:19,392,407,654,636
18/01/2011,9:37:19,400,411,638,649
18/01/2011,9:47:19,398,409,655,632
18/01/2011,9:57:19,383,405,639,652
18/01/2011,10:07:19,389,394,653,632
18/01/2011,10:17:19,409,402,643,635
18/01/2011,10:27:19,397,415,634,648
18/01/2011,10:37:19,382,389,654,641
18/01/2011,10:47:19,397,393,655,630
18/01/2011,10:57:19,394,392,646,653
18/01/2011,11:07:19,396,409,632,643
18/01/2011,11:17:19,405,406,631,642
18/01/2011,11:27:19,390,393,632,634
18/01/2011,11:37:19,402,418,646,646
18/01/2011,11:47:19,393,403,646,637
18/01/2011,11:57:19,441,463,659,677
18/01/2011,12:07:19,449,462,671,663
18/01/2011,12:17:19,438,434,668,686
18/01/2011,12:27:19,462,433,658,678
18/01/2011,12:37:19,449,464,669,663
18/01/2011,12:47:19,454,439,657,686
18/01/2011,12:57:19,461,438,678,677
18/01/2011,13:07:19,430,446,689,680
18/01/2011,13:17:19,465,432,678,685
18/01/2011,13:27:19,427,444,655,676
18/01/2011,13:37:19,467,436,675,668
18/01/2011,13:47:19,464,465,676,663
18/01/2011,13:57:19,423,468,672,668
18/01/2011,14:07:19,439,465,658,683
18/01/2011,14:17:19,445,458,673,679
18/01/2011,14:27:19,411,397,631,655
18/01/2011,14:37:19,406,399,646,659
18/01/2011,14:47:19,386,407,643,645
18/01/2011,14:57:19,409,387,641,658
18/01/2011,15:07:19,389,409,648,644
18/01/2011,15:17:19,394,385,644,653
18/01/2011,15:27:19,385,389,638,641
18/01/2011,15:37:19,395,387,657,655
18/01/2011,15:47:19,382,398,645,653
18/01/2011,15:57:19,397,406,656,638
18/01/2011,16:07:19,405,417,648,632
18/01/2011,16:17:19,409,403,631,643
18/01/2011,16:27:19,386,397,645,652
18/01/2011,16:37:19,403,413,631,653
18/01/2011,16:47:19,402,388,636,644
18/01/2011,16:57:19,387,390,655,650
18/01/2011,17:07:19,389,402,639,654
18/01/2011,17:17:19,388,397,638,655
18/01/2011,17:27:19,393,419,653,631
18/01/2011,17:37:19,382,416,642,634
18/01/2011,17:47:19,406,388,651,656
18/01/2011,17:57:19,394,401,641,638
19/01/2011,7:07:19,383,408,634,641
19/01/2011,7:17:19,397,414,654,651
19/01/2011,7:27:19,409,391,643,630
19/01/2011,7:37:19,393,402,653,650
19/01/2011,7:47:19,389,415,645,634
19/01/2011,7:57:19,415,414,634,630
19/01/2011,8:07:19,385,411,641,657
19/01/2011,8:17:19,397,388,647,654
19/01/2011,8:27:19,391,402,650,644
19/01/2011,8:37:19,392,389,632,630
19/01/2011,8:47:19,403,398,651,657
19/01/2011,8:57:19,392,406,651,631
19/01/2011,9:07:19,432,458,662,663
19/01/2011,9:17:19,454,467,665,666
19/01/2011,9:27:19,450,443,657,664
19/01/2011,9:37:19,427,458,673,675
19/01/2011,9:47:19,427,465,690,689
19/01/2011,9:57:19,441,442,668,683
19/01/2011,10:07:19,437,438,684,688
19/01/2011,10:17:19,455,440,671,671
19/01/2011,10:27:19,428,438,677,668
19/01/2011,10:37:19,449,461,666,670
19/01/2011,10:47:19,435,428,670,667
19/01/2011,10:57:19,451,459,667,661
19/01/2011,11:07:19,449,439,674,668
19/01/2011,11:17:19,458,451,688,680
19/01/2011,11:27:19,428,446,670,673
19/01/2011,11:37:19,410,389,639,630
19/01/2011,11:47:19,385,405,634,635
19/01/2011,11:57:19,390,411,635,645
19/01/2011,12:07:19,395,413,650,642
19/01/2011,12:17:19,396,393,636,642
19/01/2011,12:27:19,409,391,643,659
19/01/2011,12:37:19,412,394,638,634
19/01/2011,12:47:19,382,415,632,653
19/01/2011,12:57:19,397,409,648,635
19/01/2011,13:07:19,395,396,656,631
19/01/2011,13:17:19,386,396,657,655
19/01/2011,13:27:19,391,406,640,650
19/01/2011,13:37:19,398,404,648,637
19/01/2011,13:47:19,413,389,640,634
19/01/2011,13:57:19,396,411,648,640
19/01/2011,14:07:19,398,402,656,655
19/01/2011,14:17:19,407,412,632,660
19/01/2011,14:27:19,386,413,636,651
19/01/2011,14:37:19,389,418,642,645
19/01/2011,14:47:19,396,386,651,646
19/01/2011,14:57:19,387,395,631,640
19/01/2011,15:07:19,388,415,651,659
19/01/2011,15:17:19,397,417,639,633
19/01/2011,15:27:19,407,385,632,636
19/01/2011,15:37:19,386,408,655,635
19/01/2011,15:47:19,383,415,646,652
19/01/2011,15:57:19,413,411,644,643
19/01/2011,16:07:19,411,411,632,648
19/01/2011,16:17:19,414,412,633,655
19/01/2011,16:27:19,409,399,646,644
19/01/2011,16:37:19,413,406,649,651
19/01/2011,16:47:19,410,399,642,632
19/01/2011,16:57:19,404,410,638,644
19/01/2011,17:07:19,399,404,654,658
19/01/2011,17:17:19,438,432,664,664
19/01/2011,17:27:19,465,432,659,684
19/01/2011,17:37:19,462,436,668,675
19/01/2011,17:47:19,463,462,689,679
19/01/2011,17:57:19,431,452,673,666
20/01/2011,7:07:19,461,430,688,664
20/01/2011,7:17:19,438,447,668,687
20/01/2011,7:27:19,424,440,661,663
20/01/2011,7:37:19,443,447,686,668
20/01/2011,7:47:19,442,456,682,661
20/01/2011,7:57:19,452,437,655,664
20/01/2011,8:07:19,446,451,678,678
20/01/2011,8:17:19,447,449,664,672
20/01/2011,8:27:19,441,453,674,675
20/01/2011,8:37:19,453,471,676,679
20/01/2011,8:47:19,386,398,649,631
20/01/2011,8:57:19,408,412,647,644
20/01/2011,9:07:19,387,414,654,638
20/01/2011,9:17:19,392,407,634,652
20/01/2011,9:27:19,402,404,651,650
20/01/2011,9:37:19,411,395,657,650
20/01/2011,9:47:19,394,414,648,640
20/01/2011,9:57:19,413,415,648,653
20/01/2011,10:07:19,392,397,646,641
20/01/2011,10:17:19,396,407,646,650
20/01/2011,10:27:19,393,413,641,646
20/01/2011,10:37:19,392,411,635,656
20/01/2011,10:47:19,399,408,640,637
20/01/2011,10:57:19,393,388,649,630
20/01/2011,11:07:19,386,401,645,635
20/01/2011,11:17:19,396,395,643,653
20/01/2011,11:27:19,386,386,655,634
20/01/2011,11:37:19,413,404,631,638
20/01/2011,11:47:19,395,389,647,640
20/01/2011,11:57:19,383,403,639,653
20/01/2011,12:07:19,385,419,639,649
20/01/2011,12:17:19,414,396,643,653
20/01/2011,12:27:19,389,402,657,642
20/01/2011,12:37:19,383,388,657,642
20/01/2011,12:47:19,391,412,633,646
20/01/2011,12:57:19,396,401,637,655
20/01/2011,13:07:19,402,391,632,636
20/01/2011,13:17:19,396,388,641,640
20/01/2011,13:27:19,383,415,647,648
20/01/2011,13:37:19,383,385,639,635
20/01/2011,13:47:19,415,407,640,633
20/01/2011,13:57:19,398,404,655,655
20/01/2011,14:07:19,397,414,642,646
20/01/2011,14:17:19,403,414,650,655
20/01/2011,14:27:19,445,434,688,669
20/01/2011,14:37:19,468,430,690,662
20/01/2011,14:47:19,447,433,686,677
20/01/2011,14:57:19,462,452,679,679
20/01/2011,15:07:19,437,448,669,672
20/01/2011,15:17:19,467,463,663,676
20/01/2011,15:27:19,452,436,670,677
20/01/2011,15:37:19,460,448,690,661
20/01/2011,15:47:19,437,439,676,670
20/01/2011,15:57:19,450,459,663,670
20/01/2011,16:07:19,443,470,656,680
20/01/2011,16:17:19,435,457,687,672
20/01/2011,16:27:19,426,432,658,683
20/01/2011,16:37:19,431,469,663,678
20/01/2011,16:47:19,454,459,678,682
20/01/2011,16:57:19,413,387,633,634
20/01/2011,17:07:19,404,401,642,635
20/01/2011,17:17:19,392,389,639,645
20/01/2011,17:27:19,412,387,640,633
20/01/2011,17:37:19,409,403,643,646
20/01/2011,17:47:19,395,414,639,639
20/01/2011,17:57:19,415,399,651,646
21/01/2011,7:07:19,402,411,641,643
21/01/2011,7:17:19,388,386,643,636
21/01/2011,7:27:19,400,401,646,638
21/01/2011,7:37:19,411,387,635,647
21/01/2011,7:47:19,413,404,636,656
21/01/2011,7:57:19,409,418,631,642
21/01/2011,8:07:19,409,408,646,640
21/01/2011,8:17:19,403,417,635,634
21/01/2011,8:27:19,388,410,651,631
21/01/2011,8:37:19,404,390,633,639
21/01/2011,8:47:19,414,398,641,639
21/01/2011,8:57:19,407,386,634,654
21/01/2011,9:07:19,385,411,653,632
21/01/2011,9:17:19,384,416,640,634
21/01/2011,9:27:19,402,414,655,638
21/01/2011,9:37:19,382,415,637,650
21/01/2011,9:47:19,413,405,655,631
21/01/2011,9:57:19,389,395,640,647
21/01/2011,10:07:19,400,389,648,655
21/01/2011,10:17:19,398,399,657,631
21/01/2011,10:27:19,388,415,644,654
21/01/2011,10:37:19,403,399,635,654
21/01/2011,10:47:19,400,418,646,656
21/01/2011,10:57:19,396,418,645,633
21/01/2011,11:07:19,403,397,643,659
21/01/2011,11:17:19,391,414,633,647
21/01/2011,11:27:19,398,385,647,638
21/01/2011,11:37:19,439,445,679,675
21/01/2011,11:47:19,463,453,688,683
21/01/2011,11:57:19,450,431,682,677
21/01/2011,12:07:19,432,428,668,686
21/01/2011,12:17:19,424,439,687,676
21/01/2011,12:27:19,461,443,659,670
21/01/2011,12:37:19,424,445,666,683
21/01/2011,12:47:19,451,428,680,662
21/01/2011,12:57:19,449,450,655,683
21/01/2011,13:07:19,439,437,659,678
21/01/2011,13:17:19,441,448,676,689
21/01/2011,13:27:19,449,471,687,667
21/01/2011,13:37:19,430,452,666,683
21/01/2011,13:47:19,456,449,671,688
21/01/2011,13:57:19,466,447,691,675
21/01/2011,14:07:19,390,415,653,652
21/01/2011,14:17:19,405,409,645,645
21/01/2011,14:27:19,391,414,653,633
21/01/2011,14:37:19,391,398,631,655
21/01/2011,14:47:19,383,417,636,630
21/01/2011,14:57:19,397,394,637,659
21/01/2011,15:07:19,394,398,649,631
21/01/2011,15:17:19,400,402,636,630
21/01/2011,15:27:19,397,389,654,639
21/01/2011,15:37:19,384,414,655,652
21/01/2011,15:47:19,386,413,653,650
21/01/2011,15:57:19,386,407,640,636
21/01/2011,16:07:19,393,408,631,648
21/01/2011,16:17:19,387,391,637,657
21/01/2011,16:27:19,412,407,644,654
21/01/2011,16:37:19,411,419,648,639
21/01/2011,16:47:19,396,393,652,646
21/01/2011,16:57:19,386,405,646,657
21/01/2011,17:07:19,385,393,644,638
21/01/2011,17:17:19,398,411,649,655
21/01/2011,17:27:19,388,413,639,631
21/01/2011,17:37:19,413,396,649,652
21/01/2011,17:47:19,382,414,656,641
21/01/2011,17:57:19,396,400,636,659
22/01/2011,7:07:19,385,390,635,656
22/01/2011,7:17:19,396,396,640,653
22/01/2011,7:27:19,393,398,652,644
22/01/2011,7:37:19,395,388,654,631
22/01/2011,7:47:19,400,410,638,632
22/01/2011,7:57:19,391,404,632,636
22/01/2011,8:07:19,411,417,642,650
22/01/2011,8:17:19,404,400,653,648
22/01/2011,8:27:19,406,409,653,656
22/01/2011,8:37:19,412,388,638,653
22/01/2011,8:47:19,449,450,664,666
22/01/2011,8:57:19,440,460,691,673
22/01/2011,9:07:19,455,450,671,671
22/01/2011,9:17:19,431,447,671,665
22/01/2011,9:27:19,467,432,662,677
22/01/2011,9:37:19,444,461,680,679
22/01/2011,9:47:19,428,440,684,685
22/01/2011,9:57:19,431,436,677,664
22/01/2011,10:07:19,455,470,691,661
22/01/2011,10:17:19,437,455,679,671
22/01/2011,10:27:19,427,430,687,674
22/01/2011,10:37:19,429,447,687,681
22/01/2011,10:47:19,447,459,673,667
22/01/2011,10:57:19,445,470,664,664
22/01/2011,11:07:19,444,450,667,687
22/01/2011,11:17:19,402,417,651,650
22/01/2011,11:27:19,390,406,639,639
22/01/2011,11:37:19,399,410,655,645
22/01/2011,11:47:19,392,385,636,639
22/01/2011,11:57:19,391,414,657,646
22/01/2011,12:07:19,402,415,646,649
22/01/2011,12:17:19,408,408,646,650
22/01/2011,12:27:19,399,387,656,650
22/01/2011,12:37:19,398,411,651,660
22/01/2011,12:47:19,394,385,643,648
22/01/2011,12:57:19,399,412,640,632
22/01/2011,13:07:19,415,406,631,644
22/01/2011,13:17:19,395,414,641,653
22/01/2011,13:27:19,401,395,648,652
22/01/2011,13:37:19,405,404,641,643
22/01/2011,13:47:19,407,388,652,637
22/01/2011,13:57:19,386,418,648,644
22/01/2011,14:07:19,407,418,631,651
22/01/2011,14:17:19,409,393,647,655
22/01/2011,14:27:19,404,405,647,639
22/01/2011,14:37:19,395,413,643,648
22/01/2011,14:47:19,412,392,651,645
22/01/2011,14:57:19,386,396,655,636
22/01/2011,15:07:19,390,401,651,660
22/01/2011,15:17:19,384,386,639,638
22/01/2011,15:27:19,393,387,657,633
22/01/2011,15:37:19,397,390,638,653
22/01/2011,15:47:19,383,412,638,632
22/01/2011,15:57:19,396,419,647,631
22/01/2011,16:07:19,392,385,635,635
22/01/2011,16:17:19,411,400,638,638
22/01/2011,16:27:19,399,401,654,657
22/01/2011,16:37:19,398,391,654,640
22/01/2011,16:47:19,384,408,640,647
22/01/2011,16:57:19,443,470,690,661
22/01/2011,17:07:19,462,441,686,684
22/01/2011,17:17:19,452,442,683,668
22/01/2011,17:27:19,434,460,691,661
22/01/2011,17:37:19,453,444,657,665
22/01/2011,17:47:19,466,471,667,670
22/01/2011,17:57:19,457,440,657,682
23/01/2011,7:07:19,447,463,660,666
23/01/2011,7:17:19,467,429,678,682
23/01/2011,7:27:19,450,458,666,675
23/01/2011,7:37:19,457,466,660,665
23/01/2011,7:47:19,447,429,682,684
23/01/2011,7:57:19,459,448,679,688
23/01/2011,8:07:19,465,447,684,664
23/01/2011,8:17:19,468,436,681,672
23/01/2011,8:27:19,399,415,641,631
23/01/2011,8:37:19,395,390,645,657
23/01/2011,8:47:19,396,386,650,643
23/01/2011,8:57:19,404,389,644,631
23/01/2011,9:07:19,402,390,655,653
23/01/2011,9:17:19,397,414,632,654
23/01/2011,9:27:19,399,396,653,649
23/01/2011,9:37:19,408,402,633,638
23/01/2011,9:47:19,389,399,631,632
23/01/2011,9:57:19,391,415,637,642
23/01/2011,10:07:19,392,386,641,648
23/01/2011,10:17:19,397,403,631,633
23/01/2011,10:27:19,401,396,653,659
23/01/2011,10:37:19,382,402,631,654
23/01/2011,10:47:19,393,413,638,654
23/01/2011,10:57:19,384,413,633,646
23/01/2011,11:07:19,403,415,648,641
23/01/2011,11:17:19,405,396,643,631
23/01/2011,11:27:19,394,406,650,656
23/01/2011,11:37:19,392,398,647,646
23/01/2011,11:47:19,402,412,643,658
23/01/2011,11:57:19,410,399,645,645
23/01/2011,12:07:19,411,419,635,656
23/01/2011,12:17:19,407,414,642,633
23/01/2011,12:27:19,403,395,654,648
23/01/2011,12:37:19,393,397,637,647
23/01/2011,12:47:19,394,407,651,656
23/01/2011,12:57:19,410,391,641,645
23/01/2011,13:07:19,409,396,643,646
23/01/2011,13:17:19,414,386,646,655
23/01/2011,13:27:19,398,402,640,650
23/01/2011,13:57:11,386,412,657,643
23/01/2011,14:07:11,396,396,634,654
23/01/2011,14:17:11,389,391,655,646
23/01/2011,14:27:11,423,458,657,671
23/01/2011,14:37:11,448,466,668,668
23/01/2011,14:47:11,442,434,682,683
23/01/2011,14:57:11,423,471,666,678
23/01/2011,15:07:11,456,471,659,686
23/01/2011,15:17:11,442,461,662,675
23/01/2011,15:27:11,468,430,688,673
23/01/2011,15:37:11,445,449,684,664
23/01/2011,15:47:11,457,455,683,669
23/01/2011,15:57:11,423,452,669,684
23/01/2011,16:07:11,452,450,672,671
23/01/2011,16:17:11,459,439,676,664
23/01/2011,16:27:11,438,430,657,674
23/01/2011,16:37:11,434,470,683,689
23/01/2011,16:47:11,466,438,659,672
23/01/2011,16:57:11,398,413,639,636
23/01/2011,17:07:11,393,410,646,656
23/01/2011,17:17:11,401,394,652,639
23/01/2011,17:27:11,388,385,633,646
23/01/2011,17:37:11,391,415,657,635
23/01/2011,17:47:11,386,415,644,658
23/01/2011,17:57:11,388,393,640,646
24/01/2011,7:07:11,403,401,638,645
24/01/2011,7:17:11,410,408,632,636
24/01/2011,7:27:11,410,401,647,630
24/01/2011,7:37:11,412,418,653,632
24/01/2011,7:47:11,390,407,656,635
24/01/2011,7:57:11,397,396,632,651
24/01/2011,8:07:11,412,386,642,655
24/01/2011,8:17:11,391,394,638,645
24/01/2011,8:27:11,412,399,650,641
24/01/2011,8:37:11,392,409,643,631
24/01/2011,8:47:11,391,398,633,659
24/01/2011,8:57:11,414,417,637,636
24/01/2011,9:07:11,398,410,639,632
24/01/2011,9:17:11,386,418,637,641
24/01/2011,9:27:11,390,407,647,645
24/01/2011,9:37:11,412,401,656,653
24/01/2011,9:47:11,410,400,640,651
24/01/2011,9:57:11,390,407,643,650
24/01/2011,10:07:11,404,419,651,638
24/01/2011,10:17:11,394,412,652,643
24/01/2011,10:27:11,382,411,645,655
24/01/2011,10:37:11,402,403,653,632
24/01/2011,10:47:11,407,399,635,657
24/01/2011,10:57:11,397,397,653,631
24/01/2011,11:07:11,412,405,649,646
24/01/2011,11:17:11,415,391,645,657
24/01/2011,11:27:11,406,389,637,653
24/01/2011,11:37:11,462,469,690,669
24/01/2011,11:47:11,448,440,681,661
24/01/2011,11:57:11,446,444,658,686
24/01/2011,12:07:11,466,440,662,662
24/01/2011,12:17:11,446,455,663,679
24/01/2011,12:27:11,436,432,669,681
24/01/2011,12:37:11,463,450,671,682
24/01/2011,12:47:11,432,435,660,688
24/01/2011,12:57:11,436,449,689,666
24/01/2011,13:07:11,461,433,665,670
24/01/2011,13:17:11,439,445,678,669
24/01/2011,13:27:11,463,460,680,673
24/01/2011,13:37:11,453,463,675,680
24/01/2011,13:47:11,430,428,682,687
24/01/2011,13:57:11,468,466,681,683
24/01/2011,14:07:11,411,391,632,637
24/01/2011,14:17:11,391,416,639,650
24/01/2011,14:27:11,382,395,632,642
24/01/2011,14:37:11,396,388,642,643
24/01/2011,14:47:11,399,399,656,657
24/01/2011,14:57:11,414,396,640,639
24/01/2011,15:07:11,407,417,637,644
24/01/2011,15:17:11,410,390,641,631
24/01/2011,15:27:11,413,401,636,630
24/01/2011,15:37:11,390,395,643,645
24/01/2011,15:47:11,398,398,648,648
24/01/2011,15:57:11,389,416,638,645
24/01/2011,16:07:11,408,416,647,630
24/01/2011,16:17:11,390,415,652,658
24/01/2011,16:27:11,392,388,649,651
24/01/2011,16:37:11,387,416,653,648
24/01/2011,16:47:11,395,388,637,645
24/01/2011,16:57:11,387,391,656,653
24/01/2011,17:07:11,415,392,642,649
24/01/2011,17:17:11,385,389,639,638
24/01/2011,17:27:11,415,394,643,640
24/01/2011,17:37:11,411,389,637,641
24/01/2011,17:47:11,415,400,654,648
24/01/2011,17:57:11,390,396,631,639
25/01/2011,7:07:11,389,390,643,657
25/01/2011,7:17:11,385,392,638,630
25/01/2011,7:27:11,382,408,654,645
25/01/2011,7:37:11,382,414,649,646
25/01/2011,7:47:11,412,414,634,651
25/01/2011,7:57:11,394,397,641,631
25/01/2011,8:07:11,385,389,637,645
25/01/2011,8:17:11,396,397,639,641
25/01/2011,8:27:11,413,413,638,654
25/01/2011,8:37:11,408,392,655,641
25/01/2011,8:47:11,458,450,676,685
25/01/2011,8:57:11,437,471,670,681
25/01/2011,9:07:11,441,431,688,673
25/01/2011,9:17:11,430,456,669,684
25/01/2011,9:27:11,462,467,663,661
25/01/2011,9:37:11,467,457,687,685
25/01/2011,9:47:11,427,436,655,686
25/01/2011,9:57:11,425,461,662,671
25/01/2011,10:07:11,438,459,691,671
25/01/2011,10:17:11,467,439,665,686
25/01/2011,10:27:11,427,452,656,665
25/01/2011,10:37:11,427,471,678,664
25/01/2011,10:47:11,434,467,686,673
25/01/2011,10:57:11,460,437,659,669
25/01/2011,11:07:11,460,436,671,663
25/01/2011,11:17:11,402,413,647,639
25/01/2011,11:27:11,404,392,647,649
25/01/2011,11:37:11,411,419,635,644
25/01/2011,11:47:11,391,400,649,643
25/01/2011,11:57:11,403,412,637,633
25/01/2011,12:07:11,415,412,654,656
25/01/2011,12:17:11,397,411,634,639
25/01/2011,12:27:11,407,403,651,642
25/01/2011,12:37:11,404,395,653,652
25/01/2011,12:47:11,383,410,634,650
25/01/2011,12:57:11,389,397,647,660
25/01/2011,13:07:11,395,411,647,636
25/01/2011,13:17:11,393,403,641,654
25/01/2011,13:27:11,402,410,646,641
25/01/2011,13:37:11,390,398,647,642
25/01/2011,13:47:11,392,386,643,650
25/01/2011,13:57:11,402,395,632,655
25/01/2011,14:07:11,386,396,631,660
25/01/2011,14:17:11,414,390,637,638
25/01/2011,14:27:11,411,408,634,631
25/01/2011,14:37:11,390,404,636,637
25/01/2011,14:47:11,409,416,645,658
25/01/2011,14:57:11,396,400,638,659
25/01/2011,15:07:11,400,403,651,656
25/01/2011,15:17:11,393,395,650,638
25/01/2011,15:27:11,398,396,653,637
25/01/2011,15:37:11,395,393,655,641
25/01/2011,15:47:11,412,385,653,636
25/01/2011,15:57:11,392,385,652,647
25/01/2011,16:07:11,385,399,633,643
25/01/2011,16:17:11,392,410,649,642
25/01/2011,16:27:11,404,407,634,641
25/01/2011,16:37:11,406,389,635,631
25/01/2011,16:47:11,391,415,654,633
25/01/2011,16:57:11,436,433,678,676
25/01/2011,17:07:11,433,467,665,666
25/01/2011,17:17:11,444,467,678,686
25/01/2011,17:27:11,460,449,659,669
25/01/2011,17:37:11,424,462,655,663
25/01/2011,17:47:11,424,447,689,676
25/01/2011,17:57:11,428,435,665,687
26/01/2011,7:07:11,434,434,664,672
26/01/2011,7:17:11,429,432,677,662
26/01/2011,7:27:11,448,465,657,661
26/01/2011,7:37:11,429,444,661,673
26/01/2011,7:47:11,464,472,666,683
26/01/2011,7:57:11,465,431,691,681
26/01/2011,8:07:11,440,432,682,686
26/01/2011,8:17:11,459,455,668,678
26/01/2011,8:27:11,406,389,638,652
26/01/2011,8:37:11,397,385,641,648
26/01/2011,8:47:11,411,410,657,630
26/01/2011,8:57:11,412,411,632,630
26/01/2011,9:07:11,407,407,648,654
26/01/2011,9:17:11,397,414,644,652
26/01/2011,9:27:11,388,406,645,641
26/01/2011,9:37:11,393,399,657,633
26/01/2011,9:47:11,388,405,646,631
26/01/2011,9:57:11,398,389,644,639
26/01/2011,10:07:11,403,393,642,658
26/01/2011,10:17:11,399,397,637,649
26/01/2011,10:27:11,387,388,656,656
26/01/2011,10:37:11,406,407,655,658
26/01/2011,10:47:11,382,401,650,631
26/01/2011,10:57:11,396,415,631,650
26/01/2011,11:07:11,394,409,638,630
26/01/2011,11:17:11,397,419,641,658
26/01/2011,11:27:11,389,413,641,647
26/01/2011,11:37:11,397,388,633,638
26/01/2011,11:47:11,409,396,647,660
26/01/2011,11:57:11,414,392,634,660
26/01/2011,12:07:11,409,404,639,643
26/01/2011,12:17:11,401,393,636,660
26/01/2011,12:27:11,407,399,642,643
26/01/2011,12:37:11,403,407,657,659
26/01/2011,12:47:11,387,385,647,643
26/01/2011,12:57:11,397,402,640,641
26/01/2011,13:07:11,388,417,634,659
26/01/2011,13:17:11,384,418,633,636
26/01/2011,13:27:11,387,392,656,632
26/01/2011,13:37:11,403,413,657,656
26/01/2011,13:47:11,383,387,645,638
26/01/2011,13:57:11,396,410,637,652
26/01/2011,14:07:11,454,445,668,665
26/01/2011,14:17:11,431,433,676,675
26/01/2011,14:27:11,434,465,676,680
26/01/2011,14:37:11,448,443,684,673
26/01/2011,14:47:11,424,439,667,661
26/01/2011,14:57:11,432,441,688,663
26/01/2011,15:07:11,430,430,686,666
26/01/2011,15:17:11,436,450,665,683
26/01/2011,15:27:11,447,433,678,685
26/01/2011,15:37:11,432,453,686,662
26/01/2011,15:47:11,460,429,666,680
26/01/2011,15:57:11,468,460,679,661
26/01/2011,16:07:11,447,457,689,673
26/01/2011,16:17:11,441,453,660,667
26/01/2011,16:27:11,425,468,685,669
26/01/2011,16:37:11,404,416,655,648
26/01/2011,16:47:11,412,415,632,643
26/01/2011,16:57:11,383,415,637,630
26/01/2011,17:07:11,385,399,650,658
26/01/2011,17:17:11,387,410,639,645
26/01/2011,17:27:11,412,390,650,639
26/01/2011,17:37:11,408,398,647,633
26/01/2011,17:47:11,397,397,637,655
26/01/2011,17:57:11,405,418,633,640
27/01/2011,7:07:11,401,392,650,640
27/01/2011,7:17:11,404,414,642,644
27/01/2011,7:27:11,412,401,642,650
27/01/2011,7:37:11,402,394,637,640
27/01/2011,7:47:11,404,398,646,646
27/01/2011,7:57:11,395,393,648,656
27/01/2011,8:07:11,396,395,631,655
