Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi,CiCa
E. globulus,2011/02/01,17,Amb,400,1077,Rewatered  drought,3.036201478,0.035377917,243.3660776,0.854099973,2.412846937,6,0,1.420000017,28.33912086,28.95021629,28.11560631,400.2781372,396.2269287,14.91396999,15.92298508,38.65464401,41.26985168,499.7944031,1999.055176,0.614208828
E. globulus,2011/02/01,17,Amb,400,1077,Rewatered  drought,3.033878573,0.035348651,243.3505386,0.853159128,2.412139247,6,0,1.420000017,28.33918953,28.94687843,28.11573982,400.2615356,396.2134399,14.91442394,15.92236233,38.65555573,41.26795197,499.7774658,1999.050415,0.61419052
E. globulus,2011/02/01,17,Amb,400,1077,Rewatered  drought,3.027172086,0.03536602,243.729311,0.853020972,2.410611255,6,0,1.420000017,28.33913994,28.9404583,28.11618233,400.254364,396.2142639,14.91493511,15.92273998,38.65699768,41.26905823,499.7625427,1999.074219,0.615145221
E. globulus,2011/02/01,17,Amb,400,1077,Rewatered  drought,3.031350729,0.035380511,243.6021645,0.852693865,2.408752941,6,0,1.420000017,28.33892059,28.93247223,28.11614799,400.2566833,396.2115784,14.91530228,15.92275715,38.65853882,41.26972961,499.7444458,1999.137817,0.614828485
E. globulus,2011/02/01,17,Amb,400,1077,Rewatered  drought,3.038051967,0.035377752,243.3003194,0.852211898,2.407593013,6,0,1.420000017,28.33895683,28.92735481,28.11602783,400.2712097,396.2179871,14.91550922,15.92246819,38.65904617,41.26895142,499.7080994,1999.132446,0.614056725
E. globulus,2011/02/01,17,Amb,400,1079,Well watered,4.070941736,0.082370661,297.4189897,1.867731269,2.331856564,6,0,1.420000017,28.54635429,30.43386078,28.10791206,399.3486328,393.5792847,18.08092117,20.27754974,46.34140015,51.97135925,499.8182068,2000.033813,0.755677449
E. globulus,2011/02/01,17,Amb,400,1079,Well watered,4.047651494,0.081968558,297.5211485,1.864368877,2.338383411,6,0,1.420000017,28.54626274,30.45927429,28.10759544,399.3724976,393.6329346,18.08328438,20.2758255,46.34783936,51.96736526,499.8493958,1999.996582,0.755833982
E. globulus,2011/02/01,17,Amb,400,1079,Well watered,4.01161902,0.08182953,298.1408549,1.861244095,2.338224531,6,0,1.420000017,28.5464325,30.45722771,28.1079731,399.3538208,393.6591187,18.08350182,20.27230263,46.34794235,51.95782852,499.8661499,2000.056274,0.757357929
E. globulus,2011/02/01,17,Amb,400,1079,Well watered,3.966356063,0.081696233,298.9386911,1.860551151,2.340928305,6,0,1.420000017,28.54652405,30.4675293,28.10791588,399.3262329,393.6861877,18.08312035,20.27108574,46.34667587,51.95439148,499.87146,2000.05542,0.759332434
E. globulus,2011/02/01,17,Amb,400,1079,Well watered,3.962196797,0.081579401,298.9160741,1.859446739,2.342695717,6,0,1.420000017,28.54646301,30.47389412,28.10792923,399.3334351,393.6992493,18.08279037,20.26931572,46.3461113,51.95016479,499.9046631,2000.027222,0.759249795
E. globulus,2011/02/01,17,Amb,400,1081,Well watered,8.674088417,0.265653144,315.5622902,4.628627364,2.011339323,6,0,1.420000017,28.33062744,29.35767555,28.11481857,400.1142883,387.5444641,15.43015957,20.87220001,40.02336121,54.13914108,499.6674805,1998.652588,0.814260864
E. globulus,2011/02/01,17,Amb,400,1081,Well watered,8.693239148,0.265587887,315.4152707,4.625806202,2.010544435,6,0,1.420000017,28.33042526,29.35255623,28.11458778,400.1288452,387.5371094,15.42919064,20.86805344,40.02127838,54.12897491,499.6567993,1998.649414,0.813896948
E. globulus,2011/02/01,17,Amb,400,1081,Well watered,8.70096738,0.265300983,315.3109671,4.622256849,2.010836161,6,0,1.420000017,28.33062935,29.35187721,28.11488533,400.1429749,387.5437927,15.42894554,20.86356544,40.02012634,54.11663055,499.6654968,1998.666748,0.813613772
E. globulus,2011/02/01,17,Amb,400,1081,Well watered,8.686187968,0.265322512,315.4224482,4.620786691,2.010079769,6,0,1.420000017,28.33043289,29.34751892,28.11450195,400.125824,387.5450439,15.42782784,20.86074448,40.01781845,54.11011505,499.6646118,1998.650879,0.813898805
E. globulus,2011/02/01,17,Amb,400,1081,Well watered,8.689687688,0.265257213,315.3822591,4.618867998,2.009666932,6,0,1.420000017,28.3303299,29.34451866,28.1147728,400.1234131,387.5391846,15.42708111,20.85783195,40.01602173,54.10274887,499.6578064,1998.678101,0.813807408
E. globulus,2011/02/01,17,Amb,400,1082,Sustained drought,1.954292994,0.015434629,180.206643,0.425385732,2.712089286,6,0,1.420000017,28.44503403,30.36163139,28.11553764,400.0844116,397.5368652,15.81900883,16.32103539,40.75809479,42.05158234,500.1046143,1999.9198,0.453308004
E. globulus,2011/02/01,17,Amb,400,1082,Sustained drought,1.895799025,0.015431607,186.1970867,0.425449103,2.713029858,6,0,1.420000017,28.44505119,30.36506271,28.11561775,400.0634155,397.5845337,15.81765938,16.32005692,40.75489807,42.04935074,499.8102722,1999.991333,0.468320749
E. globulus,2011/02/01,17,Amb,400,1082,Sustained drought,1.821285519,0.01556206,195.451615,0.42617243,2.695371114,6,0,1.420000017,28.44547653,30.29336357,28.11558342,399.9675598,397.5768433,15.81473446,16.31818581,40.74658966,42.04372787,499.6130066,1999.986328,0.49160714
E. globulus,2011/02/01,17,Amb,400,1082,Sustained drought,1.806893233,0.015572837,197.0198682,0.425710687,2.690671835,6,0,1.420000017,28.44609833,30.27380753,28.11518478,399.9065857,397.5333862,15.81376457,16.31667328,40.74254227,42.03823471,499.6109619,1999.966187,0.495605841
E. globulus,2011/02/01,17,Amb,400,1082,Sustained drought,1.830861094,0.01557611,194.5805003,0.426884922,2.697458811,6,0,1.420000017,28.44579887,30.30106163,28.11513519,399.9219055,397.5193176,15.81204414,16.31635094,40.73910141,42.03842926,499.6003113,1999.970459,0.489486905
E. globulus,2011/02/01,17,Amb,400,1084,Rewatered  drought,2.356893571,0.028164398,248.3346755,0.667567942,2.349015807,6,0,1.420000017,28.76363945,30.83554459,28.10466576,400.0917969,396.9457092,20.31873703,21.10287094,51.45957184,53.44548416,500.0270996,1999.303101,0.625613704
E. globulus,2011/02/01,17,Amb,400,1084,Rewatered  drought,2.389765359,0.02797269,245.4514031,0.665578574,2.357677574,6,0,1.420000017,28.76215172,30.86366463,28.10372353,400.065979,396.8814697,20.30637932,21.08818245,51.43255234,53.41272354,500.0307922,1999.396729,0.618450146
E. globulus,2011/02/01,17,Amb,400,1084,Rewatered  drought,2.490646773,0.028346718,241.7371138,0.667121642,2.332818141,6,0,1.420000017,28.76090622,30.76084137,28.10233307,400.2589722,396.9523926,20.29180145,21.07548141,51.39769363,53.38270187,499.9962463,1999.494995,0.608982634
E. globulus,2011/02/01,17,Amb,400,1084,Rewatered  drought,2.519551093,0.027672326,236.5791912,0.661240533,2.367106674,6,0,1.420000017,28.76071739,30.88865662,28.10201836,400.3418274,397.0030518,20.28190804,21.05875587,51.37281799,53.34052277,499.9555359,1999.647339,0.595912777
E. globulus,2011/02/01,17,Amb,400,1084,Rewatered  drought,2.369431262,0.027666788,245.2536433,0.662074127,2.370521393,6,0,1.420000017,28.75992012,30.89690208,28.101614,400.2277832,397.0682983,20.2680397,21.04598045,51.33953857,53.31008911,499.8890686,1999.776978,0.617661103
E. globulus,2011/02/01,17,Elv,640,1085,Sustained drought,3.530306013,0.014772687,226.5741441,0.504347038,3.34073793,6,0,1.420000017,31.96037292,33.17133331,32.02065277,640.7359619,636.1124268,16.95882797,17.5537014,35.69313812,36.94516373,499.7640076,1999.990479,0.356185691
E. globulus,2011/02/01,17,Elv,640,1085,Sustained drought,3.461139457,0.014788126,234.314815,0.505186805,3.34277755,6,0,1.420000017,31.96213531,33.17826843,32.02029037,640.6738892,636.1326294,16.95744514,17.55332375,35.68633652,36.94034195,499.7518921,1999.787231,0.368342708
E. globulus,2011/02/01,17,Elv,640,1085,Sustained drought,3.582051493,0.014837855,222.6844351,0.506697062,3.341667479,6,0,1.420000017,31.96425629,33.1747818,32.02052307,640.7592773,636.0715942,16.95674896,17.55442619,35.68061066,36.9382515,499.736908,1999.644409,0.35009335
E. globulus,2011/02/01,17,Elv,640,1085,Sustained drought,3.610207588,0.014907758,221.4595552,0.509086077,3.34184991,6,0,1.420000017,31.96589851,33.17660522,32.01998138,640.7744751,636.0513306,16.95722771,17.55770111,35.67853165,36.94194412,499.7533875,1999.488892,0.348178747
E. globulus,2011/02/01,17,Elv,640,1085,Sustained drought,3.558023952,0.014886815,226.4705374,0.507914367,3.338875167,6,0,1.420000017,31.96728706,33.1663208,32.02100372,640.7247925,636.0653687,16.95881462,17.55788231,35.67931747,36.93968582,499.7730408,1999.430298,0.356049156
E. globulus,2011/02/01,17,Elv,640,1090,Well watered,12.851347,0.33326042,525.5994714,5.924199288,2.121961653,6,0,1.420000017,31.79224586,31.62463951,32.01169586,639.0878906,619.2511597,18.51891899,25.45150757,39.35641861,54.08956528,499.6765137,2000.768799,0.848766229
E. globulus,2011/02/01,17,Elv,640,1090,Well watered,12.70243505,0.331594713,526.2325055,5.91454206,2.127124257,6,0,1.420000017,31.78738213,31.62906647,32.0115509,639.0125732,619.3950195,18.50255203,25.41207123,39.33197784,54.01995468,500.547821,2001.060303,0.849591115
E. globulus,2011/02/01,17,Elv,640,1090,Well watered,12.67145288,0.322420986,524.3372069,5.895801126,2.168872313,6,0,1.420000017,31.78402328,31.77695084,32.01142883,639.0203857,619.4289551,18.49212074,25.38860321,39.31718445,53.98019791,499.9170227,2001.196533,0.846484819
E. globulus,2011/02/01,17,Elv,640,1090,Well watered,12.68893243,0.316404555,522.7783372,5.883560101,2.19760817,6,0,1.420000017,31.78132057,31.87840462,32.01140594,639.0375366,619.4192505,18.4857235,25.37327766,39.30944061,53.95565796,499.5336304,2001.254395,0.843981418
E. globulus,2011/02/01,17,Elv,640,1090,Well watered,12.66218015,0.312934575,522.147393,5.861712381,2.209273117,6,0,1.420000017,31.77325439,31.90566444,32.01075745,639.0088501,619.4389038,18.46772385,25.32997513,39.28922653,53.88835144,499.5359497,2001.251709,0.842936067
E. globulus,2011/02/01,17,Elv,640,1093,Sustained drought,0.821152214,0.007155033,427.3875432,0.228883481,3.115682681,6,0,1.420000017,32.09244156,32.57421494,32.0194664,640.3795776,639.2185059,17.8468399,18.11655235,37.28570175,37.84918594,499.9477844,2000.703125,0.668609465
E. globulus,2011/02/01,17,Elv,640,1093,Sustained drought,0.759346238,0.007160304,440.9451434,0.229863044,3.126543256,6,0,1.420000017,32.09510422,32.61328125,32.01917267,640.3048706,639.2172852,17.84584236,18.1166935,37.27793121,37.84370804,499.976532,2000.540771,0.689820431
E. globulus,2011/02/01,17,Elv,640,1093,Sustained drought,0.682284306,0.00704983,455.3018979,0.228139426,3.151111538,6,0,1.420000017,32.09825897,32.70009613,32.01942825,640.2598877,639.2660522,17.84442139,18.11325264,37.26851654,37.82997894,499.9576721,2000.333984,0.712225992
E. globulus,2011/02/01,17,Elv,640,1093,Sustained drought,0.703643712,0.007010636,449.5312315,0.228021179,3.166734584,6,0,1.420000017,32.10030365,32.7555542,32.01947403,640.2681885,639.2487793,17.84373283,18.11243439,37.26263809,37.8237648,499.940155,2000.232178,0.703217974
E. globulus,2011/02/01,17,Elv,640,1093,Sustained drought,0.69444058,0.006902759,449.1469638,0.224494576,3.166276026,6,0,1.420000017,32.10296249,32.7530365,32.01892471,640.2229614,639.2171631,17.84528351,18.109869,37.26047134,37.8129158,499.8664246,2000.157104,0.702651602
E. globulus,2011/02/01,17,Amb,400,1097,Rewatered  drought,3.631298726,0.036594551,219.683849,0.990539666,2.695881688,6,0,1.420000017,28.73771667,31.61296272,28.10664558,400.4026489,395.5732117,18.50795364,19.67362213,46.91921616,49.87428284,499.8258972,1999.885254,0.555355728
E. globulus,2011/02/01,17,Amb,400,1097,Rewatered  drought,3.628844724,0.036621593,219.9313548,0.990685326,2.694367169,6,0,1.420000017,28.73790359,31.60677719,28.10684395,400.4184875,395.5919495,18.50650406,19.67233467,46.9151268,49.87057495,499.8305359,1999.934326,0.555955082
E. globulus,2011/02/01,17,Amb,400,1097,Rewatered  drought,3.654815055,0.036646364,218.8817123,0.991721359,2.695402933,6,0,1.420000017,28.73783112,31.61077118,28.10713387,400.4338989,395.5757141,18.50544167,19.67249107,46.91280365,49.87136841,499.8306274,1999.948608,0.553324445
E. globulus,2011/02/01,17,Amb,400,1097,Rewatered  drought,3.693946062,0.036711923,217.4459809,0.992683005,2.693352835,6,0,1.420000017,28.7382431,31.60286713,28.10772133,400.4611816,395.5554199,18.50379562,19.67201805,46.90756226,49.86903763,499.8131714,1999.981079,0.549723174
E. globulus,2011/02/01,17,Amb,400,1097,Rewatered  drought,3.674422881,0.036791972,218.6715511,0.992484818,2.687191374,6,0,1.420000017,28.73822975,31.57947922,28.10783195,400.4407654,395.5584106,18.50365829,19.67167664,46.90727615,49.86823273,499.8008728,2000.057373,0.552817347
E. globulus,2011/02/01,17,Amb,400,1098,Sustained drought,0.143529614,0.00704137,351.2012611,0.186724448,2.590515018,6,0,1.420000017,28.94055367,31.03146935,28.10793304,400.2189026,399.9569092,18.98709488,19.20697784,47.5773735,48.1283493,499.7332153,2000.982422,0.878097748
E. globulus,2011/02/01,17,Amb,400,1098,Sustained drought,0.151419218,0.007159027,350.2666084,0.18658554,2.54683632,6,0,1.420000017,28.9401226,30.8604393,28.10753441,400.2355347,399.9641113,18.98524475,19.20498276,47.5739975,48.12462616,499.6918945,2001.04895,0.875745094
E. globulus,2011/02/01,17,Amb,400,1098,Sustained drought,0.191233574,0.007314756,342.4820299,0.189325852,2.529716593,6,0,1.420000017,28.93972588,30.79369926,28.10745049,400.2572021,399.9366455,18.98301315,19.20598984,47.56945038,48.12820816,499.6656799,2001.061035,0.856340707
E. globulus,2011/02/01,17,Amb,400,1098,Sustained drought,0.281527848,0.007300992,322.8272022,0.19002826,2.543672151,6,0,1.420000017,28.93921471,30.84780312,28.10746765,400.3397217,399.9104004,18.98067093,19.20447922,47.56473923,48.12559128,499.6567383,2001.000122,0.807248828
E. globulus,2011/02/01,17,Amb,400,1098,Sustained drought,0.249452833,0.00716493,328.5601659,0.188728894,2.573618923,6,0,1.420000017,28.93898773,30.96382332,28.10744858,400.3135986,399.9234314,18.97978592,19.20205498,47.5631752,48.12017441,499.677948,2001.026001,0.821557678
E. globulus,2011/02/01,17,Amb,400,1104,Rewatered  drought,3.949185325,0.043164818,230.5633319,1.13052774,2.624727792,6,0,1.420000017,28.48996162,30.63899803,28.11081314,399.4651489,394.1898193,16.54805565,17.88081932,42.53595352,45.96175766,499.8544006,1999.981567,0.584904329
E. globulus,2011/02/01,17,Amb,400,1104,Rewatered  drought,3.943506105,0.043141978,230.6697043,1.129730776,2.624273428,6,0,1.420000017,28.4897213,30.63545036,28.1102314,399.4250183,394.1566162,16.54430771,17.87621689,42.52738953,45.95107651,499.8248291,2000.052856,0.585223474
E. globulus,2011/02/01,17,Amb,400,1104,Rewatered  drought,3.962589601,0.04301448,229.5182047,1.127714299,2.627120515,6,0,1.420000017,28.4902401,30.64500618,28.11069107,399.4470215,394.1568604,16.54227066,17.87175941,42.52121735,45.93861389,499.8432922,2000.034912,0.582301687
E. globulus,2011/02/01,17,Amb,400,1104,Rewatered  drought,3.99393802,0.042937868,228.0446867,1.127949546,2.632164741,6,0,1.420000017,28.48996353,30.66434669,28.11131096,399.4663391,394.1387024,16.54045296,17.87016106,42.51737976,45.93540573,499.8659058,2000.054688,0.578589936
E. globulus,2011/02/01,17,Amb,400,1104,Rewatered  drought,4.01617855,0.042866041,226.9418154,1.127975628,2.636451818,6,0,1.420000017,28.49010468,30.68079376,28.11200523,399.4894104,394.1351318,16.53919411,17.86891937,42.51379395,45.93183517,499.8716431,2000.020874,0.575796972
E. globulus,2011/02/01,17,Amb,400,1106,Well watered,7.589058704,0.263887267,323.8232377,4.712042762,2.058697234,6,0,1.420000017,28.32701683,29.50193596,28.11539459,400.2722168,388.9613647,15.20475101,20.74416733,39.44311905,53.81309509,499.7958374,1999.210083,0.832533169
E. globulus,2011/02/01,17,Amb,400,1106,Well watered,7.609013776,0.262232543,323.3674694,4.697234601,2.063150157,6,0,1.420000017,28.32714844,29.51280975,28.11466789,400.28479,388.9562683,15.20312977,20.72556305,39.43880081,53.76467514,499.7668457,1999.244629,0.831372305
E. globulus,2011/02/01,17,Amb,400,1106,Well watered,7.648113541,0.2613713,322.9216728,4.687990665,2.064828956,6,0,1.420000017,28.32784462,29.51525497,28.11545372,400.3146362,388.9432068,15.20279026,20.71459007,39.43643951,53.73419189,499.7511902,1999.243652,0.83025405
E. globulus,2011/02/01,17,Amb,400,1106,Well watered,7.670922874,0.260479988,322.5955831,4.676681099,2.065827353,6,0,1.420000017,28.3279953,29.51387978,28.11511421,400.3339539,388.9403076,15.20263481,20.70127487,39.43586349,53.6994133,499.7455139,1999.244385,0.829421833
E. globulus,2011/02/01,17,Amb,400,1106,Well watered,7.641928069,0.260045022,322.7167854,4.669251295,2.065490717,6,0,1.420000017,28.32775879,29.50806236,28.11518478,400.2894897,388.9341431,15.20077324,20.6907444,39.43165588,53.67294693,499.744812,1999.295898,0.829746607
E. globulus,2011/02/01,17,Amb,400,1107,Sustained drought,1.64686933,0.01593637,216.411244,0.487209754,2.998104265,6,0,1.420000017,29.19579887,32.67002869,28.10157967,400.7392883,398.5292053,18.95185852,19.52531242,46.79678726,48.21278763,499.8101807,1999.463501,0.543024805
E. globulus,2011/02/01,17,Amb,400,1107,Sustained drought,1.631559227,0.015975894,218.3837077,0.488032618,2.995825807,6,0,1.420000017,29.19662666,32.66285324,28.10155487,400.7751465,398.5828857,18.95372581,19.52818108,46.79883575,48.21722794,499.7801514,1999.624634,0.547900363
E. globulus,2011/02/01,17,Amb,400,1107,Sustained drought,1.593685358,0.015941331,221.8293557,0.486019429,2.989934671,6,0,1.420000017,29.19667816,32.64176941,28.10115051,400.7459106,398.5999756,18.95626831,19.52837944,46.80466461,48.21725845,499.7577209,1999.77002,0.556521248
E. globulus,2011/02/01,17,Amb,400,1107,Sustained drought,1.498159064,0.015899355,230.9548879,0.484480811,2.988251073,6,0,1.420000017,29.19890785,32.63647461,28.10171127,400.6905518,398.6600647,18.96027756,19.53055954,46.80824661,48.2161293,499.7723694,1999.972046,0.579327874
E. globulus,2011/02/01,17,Amb,400,1107,Sustained drought,1.473545989,0.015870385,233.1275808,0.483692506,2.988762582,6,0,1.420000017,29.19977951,32.63913727,28.10157013,400.6594543,398.6590271,18.96352577,19.53284073,46.8139534,48.21937943,499.805542,2000.147949,0.584779385
E. globulus,2011/02/01,17,Amb,640,1114,Well watered,10.2,0.201,511,4.45,2.45,6,0,1.420000017,29.09,31.58,27.89,639.9,624.33,19.368,24.574,48.13,61.07,499.8,1946,0.818477408
E. globulus,2011/02/01,17,Amb,640,1114,Well watered,10.2,0.201,511,4.45,2.45,6,0,1.420000017,29.08,31.57,27.89,640.12,624.33,19.369,24.563,48.13,61.07,499.7,1946,0.818477408
E. globulus,2011/02/01,17,Amb,640,1114,Well watered,10.4,0.198,507,4.41,2.46,6,0,1.420000017,29.08,31.58,27.89,639.98,624.16,19.362,24.529,48.13,60.98,499.5,1947,0.81229172
E. globulus,2011/02/01,17,Amb,640,1114,Well watered,10.2,0.196,508,4.39,2.47,6,0,1.420000017,29.08,31.6,27.89,639.91,624.33,19.362,24.503,48.13,60.9,499.8,1947,0.813672257
E. globulus,2011/02/01,17,Amb,640,1114,Well watered,10.3,0.196,508,4.39,2.46,6,0,1.420000017,29.08,31.58,27.89,639.95,624.35,19.36,24.496,48.12,60.88,499.9,1946,0.813646192
E. globulus,2011/02/01,17,Amb,640,1118,Well watered,9.61,0.0826,405,2.52,3.12,6,0,1.420000017,29.31,32.15,27.88,640.5,627.07,18.765,21.725,46.07,53.34,499.8,1905,0.645860909
E. globulus,2011/02/01,17,Amb,640,1118,Well watered,9.61,0.0826,405,2.52,3.12,6,0,1.420000017,29.31,32.18,27.89,640.57,627.3,18.773,21.718,46.07,53.34,499.8,1905,0.645624103
E. globulus,2011/02/01,17,Amb,640,1118,Well watered,9.43,0.0818,407,2.5,3.13,6,0,1.420000017,29.31,32.15,27.88,640.48,627.29,18.772,21.708,46.1,53.31,499.9,1906,0.648822714
E. globulus,2011/02/01,17,Amb,640,1118,Well watered,9.48,0.0814,405,2.49,3.13,6,0,1.420000017,29.31,32.15,27.89,640.47,627.21,18.77,21.694,46.1,53.28,499.8,1906,0.645716746
E. globulus,2011/02/01,17,Amb,640,1118,Well watered,9.48,0.0814,405,2.49,3.13,6,0,1.420000017,29.31,32.17,27.88,640.37,627.07,18.767,21.674,46.1,53.28,499.8,1906,0.645860909
E. globulus,2011/02/01,17,Elv,400,1123,Rewatered  drought,2.66,0.0203,164,0.875,4.23,6,0,1.42,31.68,32.96,31.79,399.52,395.9,15.497,16.531,33.18,35.39,499.7,1949,0.414246022
E. globulus,2011/02/01,17,Elv,400,1123,Rewatered  drought,2.64,0.0202,165,0.872,4.23,6,0,1.42,31.69,32.94,31.79,399.57,395.99,15.492,16.522,33.16,35.36,499.9,1949,0.416677189
E. globulus,2011/02/01,17,Elv,400,1123,Rewatered  drought,2.64,0.0202,165,0.872,4.23,6,0,1.42,31.68,32.92,31.79,399.66,396.05,15.48,16.504,33.16,35.36,499.7,1949,0.416614064
E. globulus,2011/02/01,17,Elv,400,1123,Rewatered  drought,2.66,0.0201,162,0.868,4.23,6,0,1.42,31.68,32.94,31.79,399.65,396.05,15.468,16.493,33.13,35.32,499.8,1949,0.409039263
E. globulus,2011/02/01,17,Elv,400,1123,Rewatered  drought,2.66,0.0201,162,0.868,4.23,6,0,1.42,31.68,32.92,31.79,399.69,396.06,15.464,16.491,33.13,35.32,499.7,1949,0.409028935
E. globulus,2011/02/01,17,Elv,400,1129,Well watered,3.79,0.0919,302,3.65,4.07,6,0,1.42,33.04,36.07,31.8,400.83,394.55,18.465,22.742,36.67,45.16,500,1857,0.76542897
E. globulus,2011/02/01,17,Elv,400,1129,Well watered,3.9,0.0917,299,3.65,4.07,6,0,1.42,33.05,36.1,31.79,400.83,394.42,18.462,22.738,36.66,45.15,500,1856,0.758075148
E. globulus,2011/02/01,17,Elv,400,1129,Well watered,3.87,0.0915,300,3.64,4.08,6,0,1.42,33.06,36.13,31.8,400.85,394.48,18.462,22.736,36.63,45.12,499.9,1856,0.760494829
E. globulus,2011/02/01,17,Elv,400,1129,Well watered,3.87,0.0915,300,3.64,4.08,6,0,1.42,33.06,36.13,31.8,400.85,394.42,18.459,22.73,36.63,45.12,499.8,1856,0.760610517
E. globulus,2011/02/01,17,Elv,400,1129,Well watered,4,0.0912,297,3.64,4.09,6,0,1.42,33.06,36.14,31.8,400.98,394.46,18.462,22.731,36.62,45.09,499.8,1855,0.752928054
E. globulus,2011/02/01,17,Elv,400,1131,Rewatered  drought,2.15,0.0186,184,1.05,5.47,6,0,1.42,33.74,38.18,31.78,400.39,397.31,19.108,20.342,36.49,38.85,499.7,1846,0.463114445
E. globulus,2011/02/01,17,Elv,400,1131,Rewatered  drought,2.17,0.0186,182,1.05,5.47,6,0,1.42,33.73,38.18,31.77,400.47,397.37,19.123,20.355,36.54,38.89,499.8,1847,0.458011425
E. globulus,2011/02/01,17,Elv,400,1131,Rewatered  drought,2.17,0.0186,182,1.05,5.47,6,0,1.42,33.73,38.18,31.77,400.41,397.36,19.124,20.355,36.54,38.89,499.7,1848,0.458022951
E. globulus,2011/02/01,17,Elv,400,1131,Rewatered  drought,2.13,0.0186,186,1.05,5.47,6,0,1.42,33.73,38.16,31.77,400.38,397.33,19.124,20.356,36.54,38.9,499.8,1848,0.468124733
E. globulus,2011/02/01,17,Elv,400,1131,Rewatered  drought,2.13,0.0186,186,1.05,5.47,6,0,1.42,33.73,38.16,31.77,400.39,397.38,19.127,20.36,36.54,38.9,499.7,1849,0.468065831
E. globulus,2011/02/01,17,Elv,400,1132,Sustained drought,0.784,0.00722,201,0.345,4.62,6,0,1.42,32.22,34.24,31.79,399.63,398.52,17.019,17.426,35.35,36.19,499.8,1946,0.504366155
E. globulus,2011/02/01,17,Elv,400,1132,Sustained drought,0.81,0.00715,194,0.341,4.62,6,0,1.42,32.21,34.24,31.79,399.7,398.56,17.019,17.421,35.35,36.19,499.9,1946,0.486752308
E. globulus,2011/02/01,17,Elv,400,1132,Sustained drought,0.81,0.00715,194,0.341,4.62,6,0,1.42,32.2,34.25,31.79,399.52,398.5,17.007,17.412,35.35,36.19,499.8,1946,0.486825596
E. globulus,2011/02/01,17,Elv,400,1132,Sustained drought,0.664,0.00719,226,0.343,4.61,6,0,1.42,32.2,34.21,31.79,399.5,398.54,17.004,17.408,35.34,36.18,499.9,1946,0.567069805
E. globulus,2011/02/01,17,Elv,400,1132,Sustained drought,0.664,0.00719,226,0.343,4.61,6,0,1.42,32.19,34.23,31.79,399.38,398.48,16.995,17.395,35.34,36.18,499.8,1946,0.56715519
E. globulus,2011/02/01,17,Amb,640,1135,Rewatered  drought,5.58,0.0292,294,1.01,3.42,6,0,1.420000017,29.37,31.78,27.88,639.58,632.12,18.876,20.065,46.19,49.1,499.7,1919,0.465101563
E. globulus,2011/02/01,17,Amb,640,1135,Rewatered  drought,5.51,0.0291,298,1.01,3.43,6,0,1.420000017,29.38,31.79,27.89,639.47,632.09,18.873,20.061,46.17,49.07,499.9,1920,0.47145185
E. globulus,2011/02/01,17,Amb,640,1135,Rewatered  drought,5.51,0.0291,298,1.01,3.43,6,0,1.420000017,29.37,31.77,27.9,639.59,632.22,18.876,20.062,46.17,49.07,500,1920,0.471354908
E. globulus,2011/02/01,17,Amb,640,1135,Rewatered  drought,5.5,0.0291,298,1.01,3.42,6,0,1.420000017,29.37,31.77,27.87,639.79,632.42,18.884,20.069,46.22,49.12,499.7,1920,0.471205844
E. globulus,2011/02/01,17,Amb,640,1135,Rewatered  drought,5.5,0.0291,298,1.01,3.42,6,0,1.420000017,29.37,31.77,27.87,639.79,632.42,18.884,20.069,46.22,49.12,499.7,1920,0.471205844
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.04,0.00863,411,0.345,3.88,6,0,1.420000017,29.2,32.92,27.89,640.52,639,19.061,19.468,47.05,48.05,499.7,1913,0.643192488
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.05,0.00859,409,0.344,3.88,6,0,1.420000017,29.2,32.92,27.9,640.36,638.84,19.057,19.461,47.04,48.03,499.8,1913,0.640222904
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.05,0.00859,409,0.344,3.88,6,0,1.420000017,29.2,32.94,27.89,640.4,639,19.054,19.459,47.04,48.03,499.9,1913,0.640062598
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.08,0.00855,403,0.343,3.89,6,0,1.420000017,29.21,32.94,27.89,640.55,638.99,19.052,19.455,46.99,47.99,499.8,1913,0.630682796
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.08,0.00855,403,0.343,3.89,6,0,1.420000017,29.2,32.92,27.9,640.57,638.98,19.05,19.457,46.99,47.99,499.9,1913,0.630692666
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.58,0.0135,417,0.527,3.8,6,0,1.420000017,29.26,32.6,27.9,640.79,638.49,18.574,19.194,45.68,47.21,499.9,1917,0.653103416
E. globulus,2011/02/01,17,Amb,640,1136,Rewatered  drought,1.58,0.0135,417,0.527,3.8,6,0,1.420000017,29.26,32.6,27.9,640.79,638.49,18.574,19.194,45.68,47.21,499.9,1917,0.653103416
